"Data","Último","Abertura","Alta","Baixa","Vol.","Var. %"
"10.05.2022","122,90","124,72","125,84","121,02","1,58M","0,38%"
"09.05.2022","122,44","123,67","126,09","122,06","1,76M","-2,69%"
"06.05.2022","125,83","127,35","127,90","123,46","1,49M","-1,19%"
"05.05.2022","127,35","132,52","132,99","126,01","2,02M","-5,50%"
"04.05.2022","134,76","128,39","135,39","127,62","1,76M","4,78%"
"03.05.2022","128,61","125,68","130,90","125,51","1,83M","2,66%"
"02.05.2022","125,28","124,30","125,69","122,22","1,99M","1,82%"
"29.04.2022","123,04","127,87","129,72","122,64","4,00M","-4,89%"
"28.04.2022","129,36","131,00","132,41","126,94","2,88M","-1,30%"
"27.04.2022","131,06","131,46","133,36","130,65","1,72M","-0,30%"
"26.04.2022","131,45","135,81","136,10","131,43","1,60M","-4,18%"
"25.04.2022","137,19","134,00","137,28","131,68","1,67M","2,19%"
"22.04.2022","134,25","139,29","139,71","134,11","1,84M","-3,82%"
"21.04.2022","139,58","145,14","146,04","138,65","1,41M","-2,66%"
"20.04.2022","143,40","145,66","145,86","142,71","1,45M","-1,19%"
"19.04.2022","145,12","139,58","145,31","139,58","1,01M","4,17%"
"18.04.2022","139,31","138,56","139,82","137,44","933,19K","0,25%"
"14.04.2022","138,96","144,53","144,92","138,72","1,02M","-3,22%"
"13.04.2022","143,58","143,41","143,87","141,56","1,22M","-0,20%"
"12.04.2022","143,87","143,29","148,95","143,13","1,47M","0,56%"
"11.04.2022","143,07","145,41","145,94","142,90","1,28M","-2,11%"
"08.04.2022","146,15","146,33","148,18","144,98","1,12M","-0,24%"
"07.04.2022","146,50","147,49","148,27","144,36","1,74M","-1,27%"
"06.04.2022","148,38","152,48","153,01","147,74","1,90M","-4,18%"
"05.04.2022","154,85","155,10","156,15","153,76","1,85M","-0,58%"
"04.04.2022","155,76","153,00","157,77","152,80","1,55M","1,90%"
"01.04.2022","152,86","152,40","153,54","151,66","1,21M","1,10%"
"31.03.2022","151,19","153,67","154,46","151,10","1,75M","-1,25%"
"30.03.2022","153,10","155,15","155,96","152,24","1,10M","-1,23%"
"29.03.2022","155,00","152,74","155,61","152,20","1,26M","3,15%"
"28.03.2022","150,27","148,00","150,34","147,57","1,05M","0,91%"
"25.03.2022","148,92","149,32","150,65","147,88","973,22K","0,10%"
"24.03.2022","148,77","147,37","148,96","145,70","936,86K","1,60%"
"23.03.2022","146,43","148,45","148,65","146,16","1,09M","-2,01%"
"22.03.2022","149,44","146,73","149,76","146,12","1,45M","2,59%"
"21.03.2022","145,67","146,78","147,89","144,35","1,25M","-0,74%"
"18.03.2022","146,75","146,77","147,99","145,24","5,10M","-0,16%"
"17.03.2022","146,99","144,09","147,36","143,74","1,98M","1,27%"
